1000 1  0

1943	2999	3318	2735	3484	4719	1913	5280	5370	4727	
1397	2344	4149	542	112	5195	3409	3800	3750	3640	
4091	4450	3571	2897	1315	1019	5164	1930	4520	1892	
898	5439	2823	4852	3537	3376	3290	3284	118	2287	
1583	1772	597	2662	2705	307	52	1876	3557	3063	
5249	1444	3674	342	2258	882	215	4969	2636	4635	
445	5144	2292	4864	4330	132	3124	4991	3731	5020	
52	8	1022	332	1081	3445	1547	1188	1299	614	
107	2908	560	2141	2288	689	274	1651	1946	315	
2548	3196	2936	813	781	4639	4251	2635	2027	5379	
2213	4486	5389	2386	3187	675	2346	3957	1700	671	
918	2469	270	2621	1919	4348	2028	4291	4385	2025	
1746	695	2149	1711	2778	4404	3971	3606	5174	5150	
511	2856	954	4388	5019	3141	270	93	802	2019	
4186	926	4874	37	1948	2813	1870	2239	498	2521	
3345	3333	1568	4527	1789	3003	3289	894	1832	3359	
83	2939	2014	2134	4549	3333	4792	1897	4036	1494	
2550	4605	4923	1280	1306	687	3780	1476	1378	220	
3430	946	2169	2457	81	3734	1230	3660	379	2551	
1346	133	1330	1696	5222	2	1254	1822	2134	3222	
575	2554	1731	3413	781	389	1569	537	3575	5186	
4350	1022	1328	1069	3073	1259	1008	4376	4834	1074	
1302	1672	2440	2892	3019	1311	281	4970	1030	1385	
4096	3320	401	3894	732	1577	1362	3245	577	2577	
3999	1979	1369	1105	2912	5076	3225	1150	4344	1965	
1031	2246	392	2840	1638	492	986	2654	2865	1336	
1495	3935	3902	1248	5377	3348	2308	4527	3269	2520	
3310	4410	461	2788	749	1969	4327	338	449	302	
1691	4897	2444	4462	2104	2782	1380	1349	360	1200	
1305	5354	4391	1841	4088	2484	3395	5322	5061	1562	
1466	102	2034	4195	2090	2175	1641	4342	1723	1447	
3117	2823	1680	668	1381	1372	3458	1048	5402	2576	
3679	449	1273	5366	1524	1246	555	2270	167	2883	
2990	290	4025	3764	3198	4482	3492	2062	1153	2613	
942	4492	917	5309	1336	2518	4882	2578	1762	3797	
1769	4119	3169	2825	2353	2611	296	5469	2141	3705	
4041	1643	4148	5475	658	4317	2715	2063	2245	1932	
45	636	5363	3559	274	4845	4029	324	791	3150	
989	301	4983	3428	3033	1473	3842	2065	1414	2560	
2504	1465	62	3030	757	410	2994	2512	2231	36	
2440	3324	22	3401	4761	2746	3382	4821	3812	565	
1073	4391	4209	3265	902	3674	4255	627	5290	4136	
3558	1758	2458	1910	5108	3436	3950	3973	2523	3115	
4444	434	349	1980	3546	4159	1247	3983	3919	5263	
1402	3540	3558	265	1500	2183	2613	4925	2923	3885	
4039	3733	5068	2576	293	4792	1485	5369	2508	4442	
1815	533	1489	3314	4092	600	4459	4766	3234	612	
3400	378	1482	3627	2644	1696	461	3249	5172	1749	
5297	4305	3231	466	2728	4140	3528	2540	5032	1278	
1122	2020	377	3918	3634	5258	4774	2162	3116	3230	
5447	1700	3397	706	2363	4649	4862	2928	3535	349	
3363	3822	5310	3745	5060	4361	4870	5303	1551	120	
4593	26	2312	1210	1101	3566	2143	4388	2029	1863	
1292	283	2090	883	1038	439	3115	2422	1491	4686	
4356	2073	3406	4096	3920	4100	1033	880	5355	1846	
3666	3670	3044	4836	5013	1046	1247	2694	4644	1595	
1487	4408	2037	3013	4208	1897	3603	2301	4601	5247	
217	560	1591	2292	245	3732	421	2702	1022	4201	
2590	2668	4294	4624	345	4002	4968	1264	3211	1512	
761	5171	5342	5323	3399	444	1384	3466	4829	192	
2878	1922	1268	2904	3521	4398	2229	4996	2727	443	
2707	5323	1426	1429	1785	172	3540	5003	5482	4670	
1945	5034	1771	1776	3940	782	1008	549	2277	4047	
2198	540	2408	1473	2782	1337	1448	4859	2516	1226	
212	5440	5264	3722	321	3396	2469	2913	2337	3631	
4848	4089	3233	1267	1148	2334	524	3924	4985	3058	
3001	5186	4312	2974	1192	5486	3240	3963	2953	1372	
1752	4733	3467	5387	466	1470	5442	2968	2176	2783	
4673	1990	431	2406	2048	2398	3606	826	1642	21	
1291	2301	1331	4853	5354	1645	3603	3459	951	4110	
1741	2703	3480	4109	4960	2254	859	3028	4857	1450	
4816	5390	3226	1	2405	683	4353	2965	1760	3266	
630	4069	2804	2077	852	3562	3044	2428	1984	515	
1597	2314	1899	1114	2639	1198	4271	1551	2229	2686	
3430	2295	5076	615	3514	2814	1320	1330	375	1007	
3990	3416	636	2220	4762	782	5102	4383	262	1073	
4014	4518	3960	179	2239	3819	3327	4928	2129	4204	
1155	2074	4518	967	1116	564	1060	4051	1067	2858	
1736	2969	5192	3490	4021	1867	4048	3552	138	2147	
1344	4723	4487	3876	787	4650	2121	4200	652	3459	
2468	4052	261	1090	1243	1795	1208	4611	3536	686	
4914	351	2507	473	906	3638	2723	2580	566	3063	
4857	3519	5474	242	5198	625	1838	4989	321	5032	


1949693
