1000 1  0

533	3024	3029	940	1890	2710	2462	1092	258	40	
1121	671	3433	2281	1167	2341	3310	2288	311	2708	
2304	1243	799	754	1686	1753	770	953	3241	2681	
606	1952	3235	1807	513	3140	1675	2400	1020	3091	
1125	619	2064	3225	3357	1799	1942	2815	1988	1281	
2745	3178	1608	2645	2101	386	3030	1861	2719	621	
912	247	2664	2451	138	1825	3075	3245	770	941	
1266	968	1854	164	3283	1668	3186	3348	2029	2687	
409	584	101	3117	378	2249	2307	2763	1740	888	
1544	266	1716	1076	79	1919	1731	70	3286	2010	
115	2196	971	969	1141	1573	3378	2223	545	144	
3479	523	1410	1018	3394	28	1609	2399	3132	2300	
3083	3074	2268	1451	1486	727	3445	227	2922	1085	
468	684	2069	2698	1000	2506	1713	1043	3452	2683	
1798	2343	1637	3488	1270	799	1942	16	2474	1428	
1996	2054	2516	42	84	2090	2413	905	966	3232	
1034	3147	530	1010	3465	518	1757	1452	1995	993	
2553	2403	2676	2644	3402	517	2327	2646	2481	2681	
3489	1880	2977	1817	2719	865	980	976	3438	341	
3427	714	2032	3412	795	369	442	2569	2621	1627	
498	601	639	2325	2728	1344	3075	447	3250	1176	
592	2518	3145	1574	2353	160	323	1630	2019	480	
2237	2276	1796	356	3044	1123	1564	196	1177	1595	
1332	1067	1959	1160	2336	2198	417	3150	908	1034	
3430	1832	1075	400	1403	1451	32	2208	1441	2070	
998	12	1601	1462	373	1715	1613	2380	29	653	
634	407	2880	1427	2054	777	324	137	1136	2227	
3068	1533	1573	1083	1202	1947	3407	3255	2219	2764	


1462	1504	2906	2798	2	3185	1021	2425	687	232	
3462	562	1996	610	1762	1992	588	127	2348	232	
3117	1097	3364	2017	537	1209	2532	168	2964	3160	
1346	2216	731	931	1831	3138	2369	3123	373	1286	
2458	668	1817	296	819	770	697	124	3306	2183	
2328	1301	1480	2009	3136	1725	90	1042	1570	2303	
3362	2670	2918	891	2007	3067	182	1926	2145	2497	
2214	510	1376	2874	3314	1517	2377	2735	1187	3094	
3101	1267	3413	1822	2340	2115	1323	57	2038	2368	
3490	1006	2493	258	2860	3129	2996	528	3494	32	
2417	701	1018	705	2235	3304	1834	2081	744	513	
2662	3248	2404	177	861	1886	3184	2797	2760	3231	
3135	183	2721	1324	648	3482	520	611	3213	959	
1601	2026	1277	794	3088	2431	1267	2700	1727	1989	
1567	2648	1335	101	2239	496	1011	98	923	2140	
2123	1977	2125	2600	3193	1865	2442	896	1871	399	
2387	806	2546	3262	296	1824	1416	865	66	2005	
667	2879	2850	908	727	225	931	236	1791	1028	
3144	2317	1092	558	158	2481	1316	3213	3294	2743	
1399	3283	600	863	2989	1242	3029	2263	2134	2837	
2817	3163	1776	385	3013	2957	2753	3081	1462	2870	
1445	2473	3444	366	1055	2806	3347	1435	300	2476	
1285	2995	3394	3154	2277	2365	2263	3229	1065	2263	
2582	29	3357	214	360	1414	1532	3128	3112	3259	
1102	1440	1270	734	1956	2113	3244	2085	1709	1127	
3347	2174	672	468	1751	1672	1855	3040	1338	431	
249	1417	2253	3219	368	710	1710	2973	1140	3175	
2814	252	937	180	2424	1897	1124	937	1820	1091	
187	592	260	3280	3131	590	1546	173	3273	3052	
1560	3240	970	2427	625	1769	3456	1396	1306	1224	
1083	2060	442	2965	233	36	1473	2240	489	1994	
1125	1437	3272	1078	3103	3316	475	193	2907	3361	
2342	2373	3139	1793	2046	2159	3288	990	388	3094	
2244	1331	651	1194	3300	3065	381	1466	3187	3390	
2493	3072	1301	2737	2706	1185	1789	1224	335	2050	
1114	2984	2452	383	1713	2440	3347	1075	1041	450	
436	2658	2817	2392	754	81	97	116	1341	1693	
1708	199	1594	2544	2011	613	1920	1325	1056	1043	
2702	2691	1408	1203	1758	1291	1309	2023	500	2705	
896	226	2184	2939	319	1620	1778	1945	2171	1698	
2565	1473	727	1583	187	2728	3287	1100	3358	94	
2737	1545	2438	1178	2243	2496	473	1147	1635	2016	
1129	1424	1969	1620	3008	2560	1899	1688	246	954	
764	3327	2649	178	3064	2219	652	2338	2729	2382	
5	1853	173	1242	1282	3186	2537	1653	1675	2537	
2815	1537	2354	1688	80	2353	2448	307	2542	2042	
2086	2413	1898	1343	2158	2180	675	2057	845	2108	
3061	1823	1675	1272	483	602	335	2247	1949	649	
1573	176	1853	517	3239	2029	3285	3050	1569	1832	
2443	764	3123	2512	3235	450	2134	1816	3017	346	
522	3012	2528	2671	2518	2649	1863	2325	1003	865	
2542	2312	1196	3072	2102	272	1024	576	1856	2898	
3209	2661	410	1965	923	2849	482	2393	2195	3296	
468	1527	1564	1677	364	1322	2480	2367	441	31	
603	840	3302	1286	623	2153	3288	59	1398	427	
174	1221	3206	3231	1879	2229	3004	2759	1423	911	
179	3498	1022	1019	1905	1367	2611	3201	2339	2534	
3137	769	780	2244	2265	2759	3205	2547	2569	668	
1199	36	142	611	2283	1923	3230	3020	464	1342	
542	1535	3012	141	2881	294	3051	3430	1575	938	
2934	1678	2547	174	1780	2830	2857	659	624	386	
2527	3252	2573	666	1199	268	392	915	2923	1854	
2017	586	340	187	3177	2105	31	1840	1829	2194	
2358	2931	485	2707	2387	1950	1701	32	1559	2151	
375	3263	2200	1856	2291	3300	1619	364	2929	3197	
1899	3384	2130	3419	1279	886	3106	1194	1751	965	
1023	352	1843	1307	3040	3225	2590	2112	1642	592	
2568	61	615	413	1955	303	1081	964	1637	1911	
694	448	2888	448	2103	841	873	1820	3480	516	
2621	3177	2361	2530	1602	194	819	3021	3274	2035	
127	993	630	499	710	2087	284	757	331	2973	
3425	1190	44	1076	3436	576	1572	820	2360	2086	
85	2423	805	1609	1063	686	507	3364	543	1761	
1577	920	1472	111	2331	2660	965	2267	1620	2637	
1389	672	2400	3051	3321	221	126	1358	2465	1989	
2062	2134	499	2271	2676	2443	209	223	2811	1733	
2394	2695	538	3172	3494	3014	1454	3268	2201	912	
1393	3006	183	7	3368	1820	223	1263	2798	1536	
34	214	142	2282	2120	2185	2884	441	463	745	
728	2625	3230	986	2717	3491	199	2398	647	1447	
2541	2146	1325	2005	2514	1740	15	2160	72	1911	
840	2197	524	2973	728	1832	1566	3492	903	1246	
2618	2500	2104	1096	310	1978	3090	3326	3265	2063	
2202	3357	3428	1981	2714	2959	1736	1101	2111	2819	
102	1327	2468	2629	1045	1301	352	2318	1844	903	
1623	3253	437	568	409	2579	1886	2059	1397	1736	
1310	2414	303	3223	3388	974	2146	605	1527	828	
2994	561	700	2397	2066	2845	1663	434	1599	187	
2070	684	870	520	2875	1425	1937	825	758	1157	
623	1724	2088	3313	2075	2347	1864	87	1716	1713	
1706	884	2043	1530	1218	2675	2623	3219	685	1788	
311	2627	1708	266	3027	1715	2806	104	3179	77	
1890	1668	3258	1668	1694	466	1004	79	452	2562	
856	2537	1509	3077	1574	2675	748	627	2653	2377	
35	2571	1326	578	2870	1869	1726	2664	3209	3375	
231	489	882	1185	3256	1935	1784	1892	1020	1185	
121	3249	886	2812	3292	2107	1607	266	1403	1808	
3314	2413	1869	2644	854	3472	1029	2906	595	3408	
2072	1052	2314	1468	522	690	2819	1990	2998	2835	
1737	199	265	2122	810	1082	1239	210	3378	557	


1304889
