1000 1  0

2352	376	2529	2166	323	2092	622	1014	65	535	
1807	881	2194	859	2778	1957	1306	2579	1552	868	
943	158	891	207	1480	1490	1598	613	853	163	
2634	2034	1883	1451	1181	2370	735	1409	2698	2629	
1999	596	1517	2450	102	2999	2013	2550	655	2268	
2723	1771	2382	691	2911	580	820	1242	176	1493	
978	643	202	1453	946	1139	2694	2821	458	231	
2751	2871	2018	2342	2289	337	1731	2516	1786	1154	
2999	362	2907	1881	614	1353	1662	2531	2013	1750	
2998	1163	142	684	756	1945	2740	1687	134	366	
1517	2181	95	1620	1072	45	43	2567	654	457	
433	368	1931	2693	2297	2062	1836	807	2750	1021	
2128	495	2011	241	953	2182	1471	481	2058	2128	
2890	630	2968	2524	23	2179	1690	2696	906	1044	
658	415	1329	2217	1659	1316	437	345	459	2334	
375	1513	896	844	1325	2813	220	296	460	1915	
1739	742	2661	2141	1178	291	850	132	2839	576	
359	2023	2181	477	1443	124	2278	1720	2998	2931	


1675	270	365	253	2789	2773	168	2665	1461	1306	
266	1806	2245	2280	360	2075	803	1535	2477	559	
1173	129	1986	1452	1891	968	1305	2735	2864	858	
1988	1454	1441	1685	1402	2200	2139	1370	1010	2448	
1896	341	2414	2610	314	2242	2825	428	2574	2754	
1121	2326	971	740	2117	1066	2304	1227	2423	828	
2416	142	2682	2890	593	410	1676	1108	2688	514	
1573	1364	2926	2704	1902	2351	142	544	307	2082	
2748	1587	849	2550	1246	2425	911	2212	631	477	
1017	1321	455	1413	800	755	2643	1727	930	689	
1995	197	1952	646	534	1537	2922	2373	1711	1481	
1109	774	1403	2291	2261	1672	1600	2162	450	436	
415	1671	1359	1512	1643	2664	1582	1753	568	2339	
1164	879	828	819	1307	284	2200	866	2034	285	
2607	2573	527	727	77	1259	1461	1202	728	1405	
285	2033	2843	2767	2961	2456	2118	2189	1420	1196	
2926	814	1619	1198	2203	2532	1054	1512	2212	1882	
2935	1093	1484	980	2065	1332	2856	1210	73	230	
454	1948	1384	635	448	551	2503	1449	1654	1350	
2050	1436	63	9	1949	2062	632	961	1617	544	
130	1681	599	199	1640	1958	267	1503	2758	72	
2650	2795	1899	1686	1692	2058	1631	1933	1138	2235	
2861	889	672	1618	2586	2514	1443	376	43	1720	
1740	1646	810	207	1692	705	1418	2339	1053	2527	
2590	2348	214	2569	685	355	247	527	1952	1115	
240	2718	226	2280	1854	1804	1742	1779	966	554	
2501	2907	2120	289	397	1276	1124	1885	2546	924	
2783	2893	1672	1473	495	1872	1990	2715	1922	1584	
2116	2896	2891	938	2965	1050	1997	2444	2246	2970	
53	54	540	2201	835	1689	1873	2049	2289	74	
368	2079	1066	2023	2412	2644	1236	1656	2164	815	
2310	1143	89	12	802	72	62	1359	3	1969	
2247	1569	624	2866	1178	2122	2807	2902	880	60	
2794	2904	2060	2310	2293	222	2850	1470	2069	2513	
1665	1349	1634	275	265	1735	2621	2415	1293	2616	
1514	1547	1450	2111	2663	816	422	1254	1106	424	
737	1391	2871	2671	1334	384	2679	2587	762	816	
2538	1724	2204	2103	573	2435	2403	2921	1980	2910	
2275	1707	809	1098	1911	1196	1050	639	1992	1789	
1590	872	2140	1057	992	448	2831	1373	570	1477	
2085	728	2147	1143	445	2892	2889	729	2319	786	
679	775	1126	1497	2864	518	975	2520	2065	2103	
1712	575	2626	348	1953	706	341	625	2293	1549	
357	1955	138	2408	2616	1428	1740	1603	125	1252	
597	1891	1262	2033	2696	1587	2079	632	1249	1651	
2396	2857	1462	20	2959	1654	2136	2946	2311	2204	
2842	360	257	2327	1872	255	1050	746	2185	190	
2466	293	2566	626	2674	2372	640	2392	1862	182	
364	886	524	2483	1690	1429	2963	2829	2714	1345	
2204	47	2917	150	2404	1752	921	125	1015	121	
2701	2828	2446	90	368	2433	602	2208	174	1560	
1126	1554	1130	903	1144	2415	893	377	1927	2537	
117	2103	1446	164	2838	2608	455	1423	1724	90	
945	377	1150	1974	154	1917	820	2111	2717	662	
330	2635	101	699	2706	2392	79	1515	1541	1575	
188	2730	2387	469	2572	2786	2109	1956	1859	1594	
1753	222	983	1658	2542	514	655	1012	67	508	
2901	740	1884	1409	1661	2737	1749	880	2291	225	
1092	1721	2936	1856	2986	2937	1854	2305	506	2932	
1335	826	2057	2937	209	1436	1788	1537	364	2433	
852	2064	1785	308	1084	2186	1604	244	353	2294	
1499	912	553	2774	829	2459	2180	845	2116	697	
670	2151	858	2008	2714	196	1719	1968	967	660	
1409	1867	1647	2915	25	629	1811	2886	1804	1028	
2263	860	2071	2840	1500	799	2562	156	80	336	
1646	1282	551	2909	430	2067	1557	1021	2617	1068	
913	2082	1717	2010	156	1670	1557	158	2071	2318	
1372	57	1752	130	2880	401	2821	306	2767	2001	
382	186	1020	1509	2183	2726	2530	1002	747	174	
2975	1506	2058	1923	1963	798	619	1983	1750	2729	
1930	105	980	1947	1707	1462	1548	2259	1964	976	
1004	2404	1998	243	2950	1704	412	1970	1302	1999	
19	1254	2002	2489	432	1807	64	367	1084	1808	
2130	54	2699	598	1093	2771	223	881	1596	647	
153	2474	889	1668	673	1131	2877	2629	2088	225	
595	169	437	549	2064	585	1044	1190	2365	1109	
1592	903	1363	731	2873	1167	1869	2663	1278	1028	
1161	2147	1165	2638	503	2912	29	2458	2752	1699	
1210	2092	671	2785	2761	795	1147	90	111	1248	
667	2697	621	2798	2207	2337	1207	1043	2629	513	
87	1837	2258	1057	662	1238	1044	962	1716	2696	
2694	66	1106	1729	372	1957	783	1720	50	1772	
2143	1789	2112	425	2397	1828	1264	1553	2170	1970	
1414	1096	659	1022	1087	2048	2798	1873	1474	2386	
1276	1270	2953	2370	353	482	240	2638	1759	924	
1205	712	766	1614	2862	1063	1511	1681	2813	2425	
1739	1693	2735	1828	2032	1870	1360	2000	1780	1607	
288	1854	2823	907	144	1939	1717	246	1325	1477	
329	488	2460	1516	1275	9	1396	2962	106	502	
622	2675	2554	426	16	2189	1895	661	2485	1193	
944	104	1630	1655	2380	198	1923	1717	719	269	
1778	1049	1422	1138	2775	2746	1278	1880	2010	434	
976	1665	1132	22	64	1058	1001	539	1353	1531	
1774	1019	2794	2676	1892	582	435	2833	1515	345	
1288	47	423	2130	2644	2684	1478	2952	2487	2306	
56	2687	921	1355	2621	538	1212	262	1538	1071	
420	712	2747	2478	1250	1892	410	25	2404	979	
2446	2149	1495	892	2884	2751	2365	2245	2378	816	
2126	1719	1150	2729	963	1813	570	2927	2109	2109	
51	207	2970	333	2165	2642	1864	910	536	1874	


1122840
